Source.Name,basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
proceedings1919_05_08.csv,529600,ca.proc.d.1919-05-08.6.2.34,1919-05-08,0e29d17a-80d6-43a8-89b0-55c3664f17a0,ca.m.5198,Mr. BALLANTYNE:,Minister of Marine and Fisheries; Minister of the Naval Service,SUPPLY.,,,"I did everything I could in that respect while I was in England last year. I have since sent many cables to the British Minister of Shipping. The Canadian High Commissioner, Sir George Foster, and Mr. Lloyd Harris have all done their very best, but I am sorry to say they have been unable to get the tonnage. To illustrate the great necessity of our having ships at the present time let me read a cable received by the Canadian Manufacturers' Association from Mr. R. J. Young of the Canadian Mission in London, under date of March 1, and which was handed to me only yesterday:
Our work here practically futile unless additional ocean space can be secured. Commercial shipments Canada to Great Britain now three times quantity space available, and rate of freight on many lines practically prohibitive, amounting in many instances to seventy-five per cent invoice value. Steamship companies in many instances charging double published rate.
He goes on to ask what assistance I can give, and concludes, addressing the Canadian Manufacturers' Association:
You may make statement that unless the matter of shipping is immediately attended to Canadian tr 'e will suffer tremendous loss.

",Unionist,,Charles Colquhoun Ballantyne,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0e29d17a-80d6-43a8-89b0-55c3664f17a0&Language=E&Section=ALL
proceedings1919_05_08.csv,529672,ca.proc.d.1919-05-08.6.2.106,1919-05-08,c6a7be07-ee5a-43aa-83c1-224904a145c3,ca.m.2475,Mr. CURRIE:,,SUPPLY.,,,"I had the idea, Mr. Chairman, that I was one of the bluest Tories in Canada, but I have at last found one hon. member whose views stick tighter than those of any other man in this country, because the views he has enunciated on free trade are the old, old story, and he remains positively the same. He has decided that we must have no industries in this country.

",Unionist,,John Allister Currie,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6a7be07-ee5a-43aa-83c1-224904a145c3&Language=E&Section=ALL
proceedings1919_05_08.csv,529679,ca.proc.d.1919-05-08.6.4,1919-05-08,,,,subtopic,SUPPLY.,"WAR EXPENDITURE-$350,000,000 VOTE.",,,,,,
proceedings1919_05_08.csv,529721,ca.proc.d.1919-05-08.6.4.42,1919-05-08,a10e65bf-4275-4011-8604-14dde37cf065,ca.m.9749,Sir THOMAS WHITE:,Minister of Finance and Receiver General,SUPPLY.,"WAR EXPENDITURE-$350,000,000 VOTE.",,"Section 2 authorizes the paying out of a sum not exceeding $350,000,000 for the purposes mentioned, amongst others, for the carrying out of any measures deemed necessary or advisable by the Governor in Council in consequence of the war. The purpose of this is to place the Government in funds to carry out measures which it is lawfully authorized to carry out. This is not a measure like the War Measures Act, authorizing the Government to do specific things.

",Unionist,,William Thomas White,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a10e65bf-4275-4011-8604-14dde37cf065&Language=E&Section=ALL
proceedings1919_05_08.csv,529761,ca.proc.d.1919-05-08.6.4.82,1919-05-08,a10e65bf-4275-4011-8604-14dde37cf065,ca.m.9749,*Sir THOMAS WHITE:,Minister of Finance and Receiver General,SUPPLY.,"WAR EXPENDITURE-$350,000,000 VOTE.",,"I merely used
that as an illustration. I do not know what amount was over-borrowed last year- at least, I have not accurate information. I stated to my hon. friend that if we raised, as we did, $670,000,000 by the Victory Loan of last year, and had a war appropriation of only $500,000,000, and if we had a surplus from the previous year, and had not borrowed the amount we were authorized to borrow the previous year, that unused borrowing power would apply in respect of the surplus expenditure. I will look at this section, but I do not think it should pass because it was settled, as I say, with that in view.

",Unionist,,William Thomas White,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a10e65bf-4275-4011-8604-14dde37cf065&Language=E&Section=ALL
proceedings1919_05_08.csv,529520,ca.proc.d.1919-05-08.3,1919-05-08,,,,topic,DISQUALIFICATION OF MILITARY DEFAULTERS.,,,,,,,
proceedings1919_05_08.csv,529517,ca.proc.d.1919-05-08.1.1.1,1919-05-08,,,,stagedirection,,,,"Mr. R. L. RICHARDSON (Springfield), presented the second report of the Select Standing Committee appointed to supervise the official report of the debates, as follows:
The Select Standing Committee appointed to supervise the Official Report of the Debates beg leave to present the following as their Second Report.
The attention of your committee having been directed to the present system which necessitated delaying the binding of the Revised Edition of the Debates until the final completion of the index of the session's Debates thereby preventing the distribution thereof within a reasonable time after the prorogation of Parliament.
Your Committee therefore, with a view to expediting the distribution of the bound volumes in question, recommend that each volume be bound with the index for that volume, the last volume to contain a complete index.
All of which is respectfully submitted.
R. L. Richardson,
Chairman.",,,,
proceedings1919_05_08.csv,529519,ca.proc.d.1919-05-08.2.1.1,1919-05-08,,,,stagedirection,,,,"Report relating to Mail Subsidies and Steamship Subventions for fiscal year ending March 31, 1918, with traffic returns, etc., to December 31, 1918.-Hon. Mr. Maclean.",,,,
proceedings1919_05_08.csv,529521,ca.proc.d.1919-05-08.3.1.1,1919-05-08,,,,stagedirection,,,,"Hon. Mr. MEIGHEN (Acting Minister of Justice) moved for leave to introduce Bill

No. 91 respecting disqualification of military defaulters.",,,,
proceedings1919_05_08.csv,529531,ca.proc.d.1919-05-08.5.1.1,1919-05-08,,,,stagedirection,,,,(Questions answered orally are indicated by asterisks.),,,,
proceedings1919_05_08.csv,529539,ca.proc.d.1919-05-08.5.3.1.1.1,1919-05-08,,,,stagedirection,,,,On the Orders of the Day:,,,,
proceedings1919_05_08.csv,529551,ca.proc.d.1919-05-08.5.4.1.1,1919-05-08,,,,stagedirection,,,,On the Orders of the Day:,,,,
proceedings1919_05_08.csv,529556,ca.proc.d.1919-05-08.5.5.1.1,1919-05-08,,,,stagedirection,,,,On the Orders of the Day:,,,,
proceedings1919_05_08.csv,529526,ca.proc.d.1919-05-08.3.6.1,1919-05-08,,,,stagedirection,,,,"Motion agreed to, and Bill read the first time.",,,,
proceedings1919_05_08.csv,529529,ca.proc.d.1919-05-08.4.1.1.1,1919-05-08,,,,stagedirection,,,,"Bill No. 87, respecting the Pollution of Navigable Waters.-Hon. Mr. Reid.",,,,
proceedings1919_05_08.csv,529535,ca.proc.d.1919-05-08.5.2.3,1919-05-08,3c716a03-43b1-401d-820f-7921b10e5565,ca.m.6937,,Chief Government Whip,QUESTIONS.,LEASES FOR OIL LANDS.,,"1.	Has the Government passed an Order in Council under the War Measures Act, providing for the audit of the Militia accounts in Canada by an official of that department?
2.	Has the Auditor General been asked to accept the audit by the official of the Militia Department without receiving the usual accounts and evidence of payment required by the Statutes?
3.	Has the Government power under the War Measures Act to compel the Auditor General to accept an audit performed by an official over whom he has no control?
4.	Who is the official appointed by the said Order in Council? How long has he been in the employ of the Militia Department, what is his salary and what was his occupation or profession prior to his being employed by the Militia?
Major-General MEWBURN:
1.	P.C. 316, dated February 8, 1918, provides for the appointment of a general auditor for the Militia Department, responsible to the deputy minister. Previous to this date, the audit was carried out as a part of the work of the branch of the Accountant and Paymaster General.
2.	Under P.C. 1136, dated May 22, 1918, the General Auditor of the Militia Department was removed from the jurisdiction of that department and ""made responsible to and under the control of the Auditor General."" This step was taken after consultation with the late Auditor General, who has initialled the original Report to Privy Council. This was done in vierw of the tremendous expenditure of the Department of Militia and Defence under War Appropriation, and the provisions of the said Order in Council have been accepted by the present Auditor General as a temporary measure, until such time as the Militia Department comes back to its ordinary level. Under the provisions of P.C. 1136, all accounts are audited before payment by the representa-

tive of the Auditor General* thus safeguarding public funds to the greatest extent possible. The Auditor General still receives the usual accounts and evidence of payment. Previous to the passing of P.C. 1136, these accounts were paid by the Department of Militia and Defence and post-audit carried out by the Auditor General. Under the provisions of P.C. 1136, all accounts are audited before payment by the representative of the Auditor General.
3.	Yes-Answered by Nos. 1 and 2. The Auditor General was a party to the arrangement, and not compelled, as implied.
4.	Lieut.-Colonel D. F. Pidgeon joined the C.E.F. on August 10, 1914, as a lieutenant; was promoted to the rank of captain and served overseas 12 months, 9 months of which in France

Salary, $4,182.50, same as General Auditor Overseas-Paid as an officer, Canadian Expeditionary Force-Previous occupation, financial and real estate broker.
UNOPPOSED MOTIONS FOE PAPEES. Mr. LEMIEUX:
For a copy of all letters, telegrams and other papers regarding supplies purchased for the Yukon Telegraph Lines, during the fiscal year 1918-19, including copy of all tenders, the names of the tenderers and the amounts of each tender.

",Laurier Liberal,,Mr. ROBB:,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3c716a03-43b1-401d-820f-7921b10e5565&Language=E&Section=ALL
